"x","y","bio_3","bio_9","bio_8","bio_2","bio_19","bio_18","bio_15"
-5.625,41.875,39.2887573242188,20.1964988708496,5.9466667175293,11.2173337936401,205,74,38.715747833252
-5.45833333333333,41.875,39.2938041687012,20.3330001831055,5.9375,11.2784996032715,180,68,36.5066184997559
-5.125,41.875,39.6919555664062,20.0808334350586,5.55366659164429,11.4570827484131,147,65,33.0683250427246
-4.875,41.875,39.4152870178223,19.8904991149902,7.97116661071777,11.678750038147,134,61,33.2331237792969
-4.54166666666667,41.875,39.7308502197266,20.283332824707,13.867000579834,11.8954162597656,108,73,34.2713088989258
-3.625,41.875,39.9426422119141,19.3439998626709,7.28649997711182,11.9084997177124,115,72,27.9133453369141
-6.04166666666667,41.7916666666667,37.9014854431152,19.1838340759277,5.1855001449585,10.6006669998169,289,84,44.0836296081543
-5.79166666666667,41.7916666666667,39.0690498352051,20.1634998321533,6.01516675949097,11.0960006713867,239,77,41.3301429748535
-5.70833333333333,41.7916666666667,39.4645385742188,20.1696662902832,5.90733337402344,11.294750213623,223,77,39.8876419067383
-5.125,41.7916666666667,39.6663398742676,19.8168334960938,5.38549995422363,11.4088335037231,147,67,32.5242805480957
-4.45833333333333,41.7916666666667,39.6995048522949,20.1070003509521,7.98416709899902,11.9606666564941,113,72,34.2043952941895
-4.29166666666667,41.7916666666667,39.719295501709,19.841667175293,7.77616691589355,11.9046669006348,115,72,33.2626113891602
-4.125,41.7916666666667,39.6871337890625,19.7878322601318,7.62366676330566,11.9323329925537,116,71,32.418270111084
-3.95833333333333,41.7916666666667,39.7289123535156,19.886833190918,7.72350025177002,11.9393329620361,112,69,31.1122779846191
-6.54166666666667,41.7083333333333,39.1695022583008,19.8535003662109,6.45366668701172,10.8178329467773,334,82,50.1865005493164
-5.79166666666667,41.7083333333333,39.300609588623,20.1439990997314,6.03399991989136,11.1523332595825,243,78,41.6437301635742
-5.70833333333333,41.7083333333333,39.8855819702148,20.2498340606689,5.98400020599365,11.4806671142578,225,77,39.9102516174316
-5.375,41.7083333333333,39.8810157775879,20.1424999237061,5.80166625976562,11.4183330535889,169,68,35.2333145141602
-5.20833333333333,41.7083333333333,39.7850761413574,19.9113330841064,5.41966676712036,11.520167350769,154,68,33.4875831604004
-4.875,41.7083333333333,39.8982353210449,19.896333694458,5.01800012588501,11.9124164581299,138,69,31.496753692627
-4.70833333333333,41.7083333333333,39.8223114013672,20.6366672515869,5.59433317184448,12.0012502670288,123,72,32.3736457824707
-4.625,41.7083333333333,39.5359077453613,20.4341659545898,8.23633289337158,11.9833335876465,120,71,33.4960556030273
-3.79166666666667,41.7083333333333,39.7825736999512,19.9503326416016,13.7661666870117,11.8472499847412,104,65,29.7251892089844
-3.625,41.7083333333333,39.4931335449219,19.8129997253418,13.5008335113525,11.766583442688,104,64,28.9494075775146
-3.54166666666667,41.7083333333333,39.3182029724121,19.7360000610352,13.3391666412354,11.7124996185303,106,65,28.3678283691406
-7.20833333333333,41.625,43.1756248474121,19.8261661529541,9.02883338928223,10.0335836410522,560,130,53.4075241088867
-6.54166666666667,41.625,39.5073432922363,19.9368343353271,5.92766666412354,10.8206672668457,359,83,51.1046485900879
-6.20833333333333,41.625,39.1040000915527,19.488166809082,4.91816663742065,11.0081672668457,340,82,48.7549591064453
-5.95833333333333,41.625,38.3350067138672,20.0188331604004,5.36883354187012,10.6989164352417,292,78,45.5611381530762
-5.79166666666667,41.625,39.5223083496094,20.1821670532227,5.98050022125244,11.3472499847412,248,78,41.8695335388184
-5.70833333333333,41.625,40.0979957580566,20.3185005187988,6.12333345413208,11.5454168319702,227,74,40.2283592224121
-5.54166666666667,41.625,39.5937538146973,20.2218341827393,5.89099979400635,11.3982496261597,193,69,37.7068023681641
-4.625,41.625,39.9337120056152,20.3396663665771,8.27200031280518,12.0384168624878,121,71,32.7969818115234
-3.625,41.625,39.3592109680176,19.9379997253418,13.5513334274292,11.7624998092651,104,63,29.1883029937744
-8.79166666666667,41.5416666666667,46.5163154602051,18.3574829101562,10.6751699447632,8.05016994476318,597,137,53.7402153015137
-7.29166666666667,41.5416666666667,43.4277572631836,19.6563339233398,9.19833374023438,9.85766696929932,560,126,53.8514709472656
-7.125,41.5416666666667,42.7369804382324,19.8484992980957,8.92899990081787,10.0389165878296,512,117,53.2979278564453
-7.04166666666667,41.5416666666667,40.8704795837402,19.5518341064453,7.92350006103516,9.96708297729492,464,104,52.8743629455566
-6.375,41.5416666666667,38.8351669311523,19.6218338012695,5.20533323287964,10.8637495040894,375,83,51.2444114685059
-6.20833333333333,41.5416666666667,39.1686096191406,19.9605007171631,5.36366653442383,11.0776672363281,363,81,50.5741806030273
-5.70833333333333,41.5416666666667,40.5647430419922,20.2498340606689,6.36716651916504,11.479416847229,229,74,40.9678382873535
-5.375,41.5416666666667,40.5636177062988,20.2116661071777,5.94566679000854,11.7095003128052,162,66,35.2106590270996
-4.875,41.5416666666667,40.292896270752,20.2490005493164,5.61533355712891,11.8835830688477,128,69,32.8815956115723
-4.70833333333333,41.5416666666667,40.0183563232422,20.3778343200684,5.51666688919067,11.9914999008179,121,69,32.9704437255859
-8.79166666666667,41.4583333333333,48.0107116699219,18.3393516540527,10.2388887405396,8.30185222625732,579,127,54.0992469787598
-7.29166666666667,41.4583333333333,40.2360763549805,19.1940002441406,8.0421667098999,9.30016708374023,507,108,53.4859580993652
-7.20833333333333,41.4583333333333,43.4662208557129,19.8896675109863,9.41083335876465,9.90508270263672,522,117,53.4031791687012
-7.125,41.4583333333333,42.0755157470703,19.72483253479,8.83166694641113,9.77666664123535,497,109,53.6761322021484
-6.875,41.4583333333333,39.7714157104492,19.6690006256104,6.92466640472412,9.86808300018311,428,91,53.4980888366699
-6.79166666666667,41.4583333333333,40.5285034179688,20.2196674346924,7.30016660690308,10.3205833435059,425,91,53.4067916870117
-6.54166666666667,41.4583333333333,39.6895370483398,20.2563323974609,6.52683353424072,10.689582824707,416,83,53.9917144775391
-6.45833333333333,41.4583333333333,39.1505317687988,20.0261669158936,5.86849975585938,10.7777500152588,409,83,53.3942718505859
-6.375,41.4583333333333,39.103759765625,19.8926658630371,5.53233337402344,10.9091663360596,403,83,52.9392051696777
-6.29166666666667,41.4583333333333,39.2637329101562,20.1413345336914,5.74599981307983,10.9722499847412,403,82,52.946403503418
-6.20833333333333,41.4583333333333,39.1166648864746,19.9848327636719,5.28916645050049,11.1482496261597,380,81,51.50390625
-6.04166666666667,41.4583333333333,39.2721862792969,20.1741676330566,5.38733339309692,11.2675828933716,336,80,49.0521240234375
-5.95833333333333,41.4583333333333,39.3239669799805,20.1458339691162,5.33383321762085,11.2828330993652,308,80,46.7875480651855
-5.79166666666667,41.4583333333333,39.9338836669922,20.3810005187988,5.59183359146118,11.5057497024536,254,76,43.0877723693848
-5.70833333333333,41.4583333333333,40.5264854431152,20.1439990997314,6.22483348846436,11.5014162063599,229,73,41.7341384887695
-5.375,41.4583333333333,40.5617637634277,20.200834274292,6.05833339691162,11.6189165115356,158,67,35.7628631591797
-4.625,41.4583333333333,40.5003204345703,20.3334999084473,8.3120002746582,12.2691669464111,118,68,33.1965599060059
-4.45833333333333,41.4583333333333,39.4495239257812,19.8398342132568,7.71250009536743,11.8234167098999,119,71,32.9090118408203
-4.375,41.4583333333333,39.1766662597656,19.6783332824707,7.56999969482422,11.6546669006348,119,70,32.9870567321777
-3.45833333333333,41.4583333333333,39.2958068847656,19.7121658325195,7.22550010681152,11.9584999084473,113,68,29.5439300537109
-3.29166666666667,41.4583333333333,39.1579132080078,19.6088333129883,12.7679996490479,11.8910837173462,114,70,29.0221176147461
-8.79166666666667,41.375,47.9765510559082,18.4341259002686,10.3698415756226,8.34563446044922,563,119,54.0264358520508
-7.29166666666667,41.375,42.6786460876465,19.6161670684814,9.25683307647705,9.52416706085205,516,110,54.1048698425293
-7.04166666666667,41.375,41.377384185791,19.7649993896484,8.74400043487549,9.63100051879883,469,100,53.737003326416
-6.95833333333333,41.375,39.9199256896973,19.5403327941895,7.08233308792114,9.66341590881348,445,93,53.8120498657227
-6.875,41.375,40.8007698059082,19.9541664123535,7.55900001525879,9.98149967193604,444,91,54.2915267944336
-6.79166666666667,41.375,39.9786491394043,20.0478324890137,7.23366641998291,9.98666667938232,435,89,54.161247253418
-6.70833333333333,41.375,38.8798828125,19.7651672363281,6.17383337020874,10.1927499771118,422,86,53.7059555053711
-6.625,41.375,38.420597076416,19.4578342437744,5.61499977111816,10.2145004272461,418,84,53.6182136535645
-6.54166666666667,41.375,38.8457717895508,19.734167098999,5.66583347320557,10.5116662979126,423,85,53.5122871398926
-6.45833333333333,41.375,39.3039207458496,20.0223331451416,5.98099994659424,10.7170000076294,432,84,54.1426124572754
-6.29166666666667,41.375,38.8536224365234,20.0231666564941,5.61616659164429,10.8032503128052,419,82,53.6506423950195
-6.04166666666667,41.375,39.5730094909668,19.9383335113525,5.03766679763794,11.5015001296997,342,81,48.4503326416016
-5.95833333333333,41.375,39.6149406433105,20.0165004730225,5.13733339309692,11.4883337020874,314,80,47.3646202087402
-5.79166666666667,41.375,39.8202857971191,20.1381664276123,5.98850011825562,11.5184164047241,254,76,43.0694580078125
-5.70833333333333,41.375,39.7465400695801,20.0148334503174,5.86766672134399,11.4005002975464,228,74,41.3410377502441
-5.20833333333333,41.375,40.5339736938477,20.2280006408691,5.80049991607666,11.8420000076294,136,67,33.4860382080078
-8.70833333333333,41.2916666666667,47.9213981628418,18.358024597168,10.1125516891479,8.59331226348877,547,105,54.3815231323242
-7.375,41.2916666666667,41.0106506347656,19.2546672821045,8.81583309173584,8.96041679382324,505,101,54.816276550293
-7.29166666666667,41.2916666666667,39.0160484313965,19.1009998321533,7.78716659545898,8.89799976348877,484,96,54.4296989440918
-7.125,41.2916666666667,42.150146484375,20.0103340148926,9.31099987030029,9.59716701507568,477,100,54.135799407959
-7.04166666666667,41.2916666666667,42.2011108398438,20.1989994049072,9.29983329772949,9.81766700744629,469,98,54.3267555236816
-6.95833333333333,41.2916666666667,41.1177825927734,20.1118335723877,7.97416687011719,9.8633337020874,455,93,54.4474296569824
-6.875,41.2916666666667,41.308349609375,20.2705001831055,8.16083335876465,9.9144172668457,450,90,54.8537101745605
-6.70833333333333,41.2916666666667,38.7579689025879,19.4078330993652,6.06349992752075,9.95033359527588,435,85,54.4757995605469
-6.625,41.2916666666667,39.0818862915039,19.5098323822021,5.99933338165283,10.2261667251587,440,85,54.6756401062012
-6.54166666666667,41.2916666666667,39.6101226806641,20.0376663208008,6.41833353042603,10.5050001144409,451,84,55.4340209960938
-6.45833333333333,41.2916666666667,39.7619590759277,20.3738327026367,6.72266674041748,10.5874166488647,459,83,56.0462303161621
-6.29166666666667,41.2916666666667,38.1575660705566,19.7901668548584,5.75083303451538,10.1598329544067,432,82,54.1815452575684
-6.20833333333333,41.2916666666667,39.0922470092773,19.9428329467773,5.45316648483276,10.9571666717529,408,82,52.8085899353027
-6.04166666666667,41.2916666666667,39.5121688842773,19.8708343505859,5.02083349227905,11.4514169692993,348,80,48.9678268432617
-5.95833333333333,41.2916666666667,39.3465995788574,19.8088340759277,4.9026665687561,11.4093332290649,316,78,47.1133804321289
-5.79166666666667,41.2916666666667,38.9305267333984,19.6961669921875,5.52399969100952,11.1680002212524,255,78,43.0316429138184
-5.70833333333333,41.2916666666667,39.0947456359863,19.6588325500488,5.44183349609375,11.2154998779297,227,77,40.6690444946289
-5.125,41.2916666666667,40.3096122741699,20.2674999237061,5.61316680908203,11.9755830764771,124,64,33.2889709472656
-4.70833333333333,41.2916666666667,40.684513092041,20.1510009765625,8.27466678619385,12.2338333129883,113,67,32.2806549072266
-3.95833333333333,41.2916666666667,37.9109497070312,19.837833404541,7.40533351898193,11.2777500152588,116,71,31.6891021728516
-3.875,41.2916666666667,37.6400184631348,19.958667755127,7.42866659164429,11.2009162902832,118,70,31.6838092803955
-3.625,41.2916666666667,38.001594543457,19.5524997711182,7.07666635513306,11.3579168319702,119,71,30.5902061462402
-3.54166666666667,41.2916666666667,37.6979866027832,18.6938323974609,6.57733345031738,10.9086666107178,129,74,31.3525924682617
-3.45833333333333,41.2916666666667,37.3776321411133,17.9633331298828,5.99149990081787,10.6145000457764,150,74,32.6581611633301
-2.79166666666667,41.2916666666667,40.1745376586914,19.1591663360596,6.72499990463257,12.4525003433228,130,80,29.4957809448242
-2.70833333333333,41.2916666666667,40.5323944091797,19.2423324584961,6.80433320999146,12.6201667785645,131,80,29.0012989044189
-8.70833333333333,41.2083333333333,47.3058090209961,18.5864200592041,10.3493824005127,8.52993774414062,524,95,54.7114791870117
-7.04166666666667,41.2083333333333,41.4729270935059,20.1275005340576,9.13700008392334,9.57941722869873,460,93,54.6470718383789
-6.95833333333333,41.2083333333333,39.9805908203125,19.9196662902832,7.60566663742065,9.51058387756348,448,89,54.6501693725586
-6.79166666666667,41.2083333333333,38.8676948547363,19.7221660614014,6.80533313751221,9.57699966430664,443,85,55.0241165161133
-6.70833333333333,41.2083333333333,39.270938873291,19.7298336029053,6.64216661453247,9.90491676330566,447,84,55.179256439209
-6.54166666666667,41.2083333333333,39.4685859680176,19.978832244873,6.37283325195312,10.4548330307007,464,84,55.9965133666992
-6.45833333333333,41.2083333333333,39.2008209228516,19.9936676025391,5.84233331680298,10.7030000686646,459,85,55.016471862793
-6.29166666666667,41.2083333333333,38.1297569274902,19.787166595459,5.77099990844727,10.1390838623047,442,83,54.4801445007324
-6.20833333333333,41.2083333333333,38.3893966674805,19.8758335113525,5.70633363723755,10.3628330230713,421,81,53.705509185791
-6.04166666666667,41.2083333333333,39.3114242553711,19.966667175293,5.11933326721191,11.3220834732056,353,79,49.5630340576172
-5.95833333333333,41.2083333333333,39.2362670898438,19.8325004577637,4.88833332061768,11.3734169006348,318,78,47.1018829345703
-5.79166666666667,41.2083333333333,38.7658081054688,19.5258331298828,5.34333324432373,11.1284999847412,252,79,42.7375297546387
-5.54166666666667,41.2083333333333,39.48974609375,19.7613334655762,5.28933334350586,11.5598335266113,175,73,36.538932800293
-4.625,41.2083333333333,40.8928718566895,19.9965000152588,8.07833385467529,12.3001670837402,110,63,33.9993667602539
-4.54166666666667,41.2083333333333,40.5898933410645,19.9146671295166,8.01350021362305,12.1883335113525,108,64,33.5857124328613
-3.625,41.2083333333333,37.2635841369629,19.1856670379639,6.79466676712036,10.9610834121704,125,74,31.5621013641357
-2.70833333333333,41.2083333333333,40.6435432434082,19.8251667022705,7.31433296203613,12.7384996414185,124,74,30.5765609741211
-2.54166666666667,41.2083333333333,41.3224105834961,19.0808334350586,6.7024998664856,12.9735832214355,138,82,31.1635265350342
-8.70833333333333,41.125,45.7712898254395,18.6700000762939,10.539999961853,7.99166679382324,507,91,55.0734901428223
-6.79166666666667,41.125,39.7579154968262,20.0891666412354,7.57950019836426,9.60750007629395,444,83,55.4382972717285
-6.70833333333333,41.125,39.345287322998,19.9808330535889,6.92666673660278,9.9067497253418,453,84,55.5067749023438
-6.45833333333333,41.125,39.639949798584,19.9566669464111,5.7993335723877,10.9251670837402,471,86,55.6171875
-6.29166666666667,41.125,39.3776817321777,19.8945007324219,5.37849998474121,11.101749420166,445,84,54.280818939209
-6.20833333333333,41.125,39.5206909179688,20.0771675109863,5.35366678237915,11.3428335189819,422,83,53.1750564575195
-6.04166666666667,41.125,39.732967376709,20.2943344116211,5.40283346176147,11.5563335418701,357,83,50.061351776123
-5.95833333333333,41.125,39.5301856994629,20.1958332061768,5.19333362579346,11.5440006256104,320,82,47.781623840332
-5.875,41.125,39.540397644043,20.0033340454102,5.07550001144409,11.4722499847412,282,78,45.4938125610352
-5.70833333333333,41.125,40.0547218322754,19.8648338317871,5.57516670227051,11.6871671676636,214,73,40.4829559326172
-5.29166666666667,41.125,40.6709823608398,20.1560001373291,8.41083335876465,12.1622505187988,125,66,32.111442565918
-5.20833333333333,41.125,40.4091720581055,20.0511665344238,8.3169994354248,12.0156669616699,120,65,32.2088851928711
-4.04166666666667,41.125,36.9582138061523,19.7620010375977,7.26333332061768,10.6927499771118,123,74,30.9483528137207
-3.875,41.125,36.5005569458008,19.3610000610352,6.82483339309692,10.6169166564941,133,76,32.4822387695312
-3.79166666666667,41.125,36.365119934082,19.1738338470459,6.67849969863892,10.5982494354248,135,79,31.9271869659424
-3.54166666666667,41.125,35.3221435546875,16.5791664123535,4.59700012207031,9.66908359527588,230,94,37.2080001831055
-2.54166666666667,41.125,40.7486114501953,19.1771659851074,6.80683326721191,12.7498331069946,140,79,32.1926040649414
-6.45833333333333,41.0416666666667,39.5397911071777,19.9379997253418,5.78083324432373,10.858416557312,480,86,56.0756225585938
-6.29166666666667,41.0416666666667,39.5227012634277,19.9305000305176,5.42666673660278,11.1359167098999,452,84,54.6739273071289
-6.125,41.0416666666667,39.4462890625,20.1068344116211,5.28166675567627,11.4173336029053,393,80,52.0799217224121
-5.95833333333333,41.0416666666667,39.5292549133301,20.1749992370605,5.19216680526733,11.5124998092651,319,75,47.9232864379883
-5.875,41.0416666666667,39.4868507385254,20.0223331451416,5.15700006484985,11.3655004501343,280,77,45.6772270202637
-5.79166666666667,41.0416666666667,39.9619941711426,19.9055004119873,5.80733346939087,11.4790830612183,244,73,43.6908645629883
-5.70833333333333,41.0416666666667,40.3977203369141,19.8955001831055,5.70966672897339,11.6995830535889,208,71,40.5236511230469
-5.54166666666667,41.0416666666667,40.5535583496094,19.896333694458,5.38850021362305,12.0622501373291,151,68,35.3129692077637
-5.45833333333333,41.0416666666667,40.4505157470703,19.6246662139893,8.08016681671143,11.8548336029053,138,67,33.6352272033691
-5.29166666666667,41.0416666666667,40.4346351623535,19.861665725708,8.19099998474121,12.0119161605835,122,65,32.441650390625
-5.20833333333333,41.0416666666667,40.247200012207,19.8988342285156,8.20899963378906,11.9747495651245,117,65,32.1648635864258
-5.04166666666667,41.0416666666667,39.8177719116211,19.9781665802002,8.16983318328857,11.8430004119873,111,65,31.4686717987061
-4.95833333333333,41.0416666666667,39.9756088256836,20.0163326263428,8.20199966430664,11.9379167556763,107,63,32.2670402526855
-4.04166666666667,41.0416666666667,36.2896537780762,19.5890007019043,6.92666673660278,10.5240001678467,131,77,31.8394737243652
-3.875,41.0416666666667,33.4214172363281,17.1655006408691,5.08183336257935,8.9796667098999,222,89,38.2751884460449
-3.54166666666667,41.0416666666667,36.9719123840332,19.0839996337891,6.69383335113525,10.7495832443237,133,68,32.6618957519531
-2.79166666666667,41.0416666666667,39.1837387084961,20.107666015625,7.68033361434937,12.0121669769287,121,64,34.2916030883789
-2.70833333333333,41.0416666666667,39.3348693847656,19.7881660461426,7.34966707229614,12.1371669769287,129,68,34.700756072998
-2.54166666666667,41.0416666666667,40.7498207092285,19.3018341064453,6.8730001449585,12.8410835266113,143,76,33.5424194335938
0.458333333333332,41.0416666666667,39.4088706970215,22.5211658477783,15.4358329772949,11.0778331756592,116,93,35.2800598144531
0.541666666666666,41.0416666666667,39.1312141418457,23.2308330535889,16.2993335723877,10.7160835266113,113,99,37.5324363708496
0.625,41.0416666666667,39.0926284790039,23.8666667938232,17.0923328399658,10.489333152771,102,107,40.9263877868652
0.708333333333332,41.0416666666667,38.7994804382324,22.658332824707,15.863166809082,10.4875001907349,130,108,37.8310890197754
0.791666666666666,41.0416666666667,38.5146446228027,21.4074993133545,14.752833366394,10.2884168624878,140,112,35.0878829956055
-8.625,40.9583333333333,46.240047454834,18.6616287231445,10.1641473770142,8.3726749420166,460,84,55.1465530395508
-7.29166666666667,40.9583333333333,39.3785018920898,19.1011657714844,6.70616626739502,9.25591659545898,482,87,55.5199928283691
-7.125,40.9583333333333,41.5868301391602,20.4734992980957,9.26583290100098,9.67974948883057,449,86,55.3174209594727
-7.04166666666667,40.9583333333333,40.4936714172363,20.2956676483154,7.77516651153564,9.78975009918213,433,83,55.054630279541
-6.95833333333333,40.9583333333333,40.3105773925781,20.3078327178955,7.65066623687744,9.84908294677734,425,81,55.094409942627
-6.79166666666667,40.9583333333333,39.5777130126953,19.992000579834,6.90483331680298,9.9799165725708,430,81,55.1983299255371
-6.70833333333333,40.9583333333333,39.6367263793945,19.8461666107178,6.53316640853882,10.238166809082,445,82,55.7839775085449
-5.875,40.9583333333333,39.727710723877,20.0144996643066,5.84433317184448,11.4364166259766,279,71,45.9062309265137
-5.79166666666667,40.9583333333333,39.6819534301758,20.0578346252441,5.7388334274292,11.551417350769,243,68,43.6303901672363
-5.70833333333333,40.9583333333333,39.7631607055664,20.1778335571289,5.72116661071777,11.6824169158936,207,71,40.9002532958984
-5.54166666666667,40.9583333333333,40.9006614685059,19.8016662597656,5.57033348083496,11.9470834732056,140,63,35.6264266967773
-5.04166666666667,40.9583333333333,39.7017059326172,19.8808326721191,8.00283336639404,11.8366661071777,110,65,31.714527130127
-3.625,40.9583333333333,37.0802917480469,19.8783340454102,7.29566669464111,10.9624166488647,120,70,32.2852363586426
-3.54166666666667,40.9583333333333,36.9403343200684,19.9980010986328,7.54533338546753,10.816499710083,114,65,32.8781852722168
-3.29166666666667,40.9583333333333,37.513916015625,20.2436676025391,7.7330002784729,11.2309169769287,106,60,33.6778869628906
-3.20833333333333,40.9583333333333,37.385913848877,20.1223335266113,7.69600009918213,11.1417503356934,106,60,33.455249786377
